Item ID,GUID,Name,Number,Imported ID,Base Price,Created Date,Archived,Modifier
400000002669125683,58e6dd67-d9d5-44dc-8e54-35e9473b50ba,Size,400000002669125684,,0.00,10/5/2019,Yes,No
400000000124928855,5b812655-332e-494d-addf-7b4efa6df403,Arthur Ave Options,400000000124928856,,0.00,11/20/2018,No,No
400000003629981453,5bf6fbdd-467f-4d7a-b7b5-71f73d3dab82,Size,400000003629981454,,0.00,1/6/2020,No,No
400000006136964920,5c3f00d2-582c-45b5-9358-2573dbbb185c,Reg Mozz Caprese,400000006136964921,,0.00,7/31/2020,No,No
400000005139625161,5c94ae32-e2cb-43b8-9168-36355ae42fff,Ginger Carrot Cake,400000005139625162,,0.00,5/24/2020,No,No
400000001394044967,5ca6529c-eff8-4345-9ad3-02f6704d28a8,Size,400000001394044968,,0.00,6/3/2019,No,No
400000000385538499,5d1a6147-4584-4aaa-a364-e113437199ea,Size,400000000385538500,,0.00,1/29/2019,No,No
400000004461027875,5d35ad12-7010-4b43-8fcd-ae00f6b4de6d,Size,400000004461027876,,0.00,3/6/2020,No,No
400000003250835649,5e1f6581-7153-465d-a86d-195fb36b0143,Size,400000003250836550,,0.00,12/2/2019,No,No
400000002330227592,5ea76c40-de32-4750-8f43-4fe8fdbe42f1,Size,400000002330227593,,0.00,9/2/2019,Yes,No
400000005141012480,5f09a898-38d0-4943-93e1-d3e4f55e8825,DESSERT,400000005141012481,,0.00,5/24/2020,No,No
400000002128478565,5f4a6388-aade-4727-9c3b-e7ae8827cc2d,Size,400000002128478566,,0.00,8/14/2019,Yes,No
400000005139625155,60093dd4-a0e9-4cd2-a363-7d864c013e0f,SALAD,400000005139625156,,0.00,5/24/2020,No,No
400000001394084641,6049db7b-b6c3-43a8-8cf4-c4e6ac0f4019,Size,400000001394084642,,0.00,6/3/2019,No,No
400000009327249051,60b73774-2721-45dd-a61e-e461e5dea52b,Add a Bottle of wine,400000009327249052,,0.00,2/12/2021,No,No
400000002078247958,60de663c-cb58-41f4-a46a-b577f9205069,Size,400000002078247959,,0.00,8/9/2019,No,No
400000001350286056,612c4a5a-a2e0-4316-afa0-c1f902a2cc44,Size,400000001350286057,,0.00,5/30/2019,Yes,No
400000000829457242,622a7278-1f14-428e-be5b-926eadca5482,Size,400000000829457243,,0.00,4/3/2019,No,No
400000004396957242,625da8cb-20ab-4bf5-844d-17cf9bac3c51,Size,400000004396957243,,0.00,3/2/2020,No,No
400000000124812350,629e479f-1c5e-48f8-8f31-5500f0b77b2d,Burrata Options,400000000124812351,,0.00,11/20/2018,No,No
400000000593106860,62c6beb1-382d-47b8-864a-dc9ac9bfa2ba,Size,400000000593106861,,0.00,3/4/2019,No,No
400000000267930876,63014f68-459c-45a3-81bd-de9ef930beb9,No Cheese,400000000267930877,,0.00,1/3/2019,No,No
400000002843321774,631faf69-a934-49c2-bd50-5a2c293c6460,Size,400000002843321775,,0.00,10/23/2019,Yes,No
400000003250849320,63940b21-8611-47a5-94f6-765bc2dbbb7e,Size,400000003250849321,,0.00,12/2/2019,No,No
400000003971871188,64412106-3072-4a82-880a-7c8ed78f6d77,Size,400000003971871189,,0.00,2/3/2020,No,No
