Item ID,GUID,Name,Number,Imported ID,Base Price,Created Date,Archived,Modifier
400000001088559581,256d6acd-e7c9-43cd-a09e-d658d450028c,Sale,400000001088559584,,14.00,5/3/2019,No,No
400000002684691820,25822516-47af-4819-a49e-1d0f67cf8c33,Regular,400000002684691823,,80.00,10/7/2019,No,No
400000001738712432,2583fc14-f26c-451a-8397-bd9c890dceea,REG,400000001738712435,,30.00,7/8/2019,No,No
400000003250836559,25a9bb4f-1f7c-4a2d-ac40-032ebd71bbe6,6/+,400000003250836562,,17.00,12/2/2019,No,No
400000002684750953,25c0b4a0-d302-4a3d-b913-a78e356adcce,6/+,400000002684750956,,25.00,10/7/2019,No,No
400000001738784228,25cd7431-dc44-49b4-b832-3fe9301179e4,"'+6",400000001738784231,,14.00,7/8/2019,No,No
400000003973285757,25f88503-2417-4adf-8a8e-85158e1c3332,WC,400000003973285760,,46.00,2/3/2020,No,No
400000008370182150,265d0f13-9aec-4f3e-8404-38358a766df9,SAUSAGE,400000008370182153,,25.00,12/11/2020,No,No
400000002684632957,26d04330-36a7-4d33-88b5-1a83259446c9,6/+,400000002684632960,,19.00,10/7/2019,No,No
400000002035926353,26ec0f39-a639-4ce5-8d95-9dd1e2c98a8e,6/+,400000002035926356,,36.00,8/5/2019,No,No
400000000877584473,26ee96f7-d386-4b01-90da-883b66694813,6+,400000000877584476,,48.00,4/8/2019,No,No
400000001394112819,270dbad5-d8ec-44f7-b49a-5e8c08b9d119,WC,400000001394112822,,22.00,6/3/2019,No,No
400000001738727241,27177d16-7b94-426f-b1b3-7f3890b0756d,"'+6",400000001738727244,,43.00,7/8/2019,No,No
400000002035951700,2732b0c0-7010-428f-97d8-358bca0712ec,Sale,400000002035951703,,28.00,8/5/2019,No,No
400000002684548838,274b9743-9789-4100-941a-35c936d27d0f,Regular,400000002684548841,,45.00,10/7/2019,No,No
400000000828574666,2804dbd0-fbcd-40bf-a692-ae656701e449,6/+,400000000828574669,,13.94,4/3/2019,No,No
400000004513137822,285d042c-db9b-4265-b16b-77b8bbfccb87,Regular,400000004513137825,,18.00,3/9/2020,No,No
400000000124822168,28717c70-3e3f-4589-b3f0-27aee2fbbefb,No Olives,400000000124822171,,0.00,11/20/2018,No,No
400000001350234831,28aed717-9ea7-4c8b-b56a-7832f3450ba8,Regular,400000001350234834,,17.00,5/30/2019,No,No
400000002036167239,28c1e035-d8f2-48c6-b964-94a45aac68be,Sale,400000002036167242,,29.00,8/5/2019,No,No
400000004460325261,28c709d3-eb29-4dc6-9a43-ace3dcd6fca1,Sale,400000004460325264,,17.85,3/6/2020,No,No
400000005141025650,2904701b-7609-4c33-90cb-0fa7d4ad4dac,CAESAR,400000005141025653,,0.00,5/24/2020,No,No
400000001499726572,29569a46-28b8-404c-b8f2-03a40807caea,Sale,400000001499726575,,30.00,6/14/2019,No,No
400000000892125317,295c8087-cc19-4b3e-a0e1-162802aff60e,Sale,400000000892125320,,16.00,4/10/2019,No,No
400000002397915495,29be7921-5114-4ce2-9b92-cca0c05a8bb2,WC,400000002397915498,,31.00,9/9/2019,No,No
400000000828752052,2ad67417-c02f-4893-a506-8c4aa307665f,Sale,400000000828752055,,17.00,4/3/2019,No,No
400000003630040542,2b072c37-6ae7-4407-abd6-fdae1cb7a776,WC,400000003630040545,,14.00,1/6/2020,No,No
400000000124847569,2b1427b0-c45f-482f-b5fd-0ebc719ab20b,No Truffle Honey,400000000124847572,,0.00,11/20/2018,No,No
400000000418317798,2b20cc68-b5f3-4ef1-8601-c5f2a5dc79f1,6+,400000000418317851,,11.00,2/4/2019,No,No
400000002843313319,2b483083-4ac5-46de-912f-2d43a54dbe3d,Top Shelf Sale,400000002843313322,,90.00,10/23/2019,No,No
400000002035995505,2b4c5f13-a2f9-4b30-96e8-3249d8fa90cc,Sale,400000002035995508,,28.00,8/5/2019,No,No
400000000877485816,2b962ada-997a-4415-8bc6-a13554ae12ab,RET,400000000877485819,,22.00,4/8/2019,No,No
400000003973350834,2c016927-9242-4fda-a020-44b743a09efe,Sale 6/+,400000003973350837,,17.00,2/3/2020,No,No
400000000877485820,2c1896cc-3649-4fd9-94ba-d986be1bad0e,WC,400000000877485823,,19.00,4/8/2019,No,No
400000005140062129,2c83f832-9c55-4fc0-a865-0909f0d2e3ad,CAESAR,400000005140062132,,0.00,5/24/2020,No,No
400000004461165037,2c984932-1a38-48d0-a18c-b52866f94c1a,Sale,400000004461165040,,16.15,3/6/2020,No,No
400000001394102540,2ca38401-1387-4743-b2a2-17cf3e6e4d47,WC,400000001394102543,,28.00,6/3/2019,No,No
400000000124822172,2cf7e49d-00c1-4a6c-bac1-2fe36fef4f62,No Pepperoncini,400000000124822175,,0.00,11/20/2018,No,No
400000001121280408,2d1267b9-79f5-4232-b6ba-8f2890e7ada5,6+,400000001121280411,,42.00,5/5/2019,No,No
400000000672919244,2d45d766-3715-4483-9a7c-6706acfe54c6,Normal,400000000672919247,,20.00,3/15/2019,No,No
400000004461191400,2d6153a9-f113-400d-9ee9-28d3e5d1a5fe,Sale,400000004461191403,,17.00,3/6/2020,No,No
400000003630034415,2d7bbcd8-4ea4-4e6d-8cf8-303e5092ef89,Regular,400000003630034418,,28.00,1/6/2020,No,No
400000000124814151,2d96eb36-6fb5-432e-ba14-39fa00e40aa2,No Salt,400000000124814154,,0.00,11/20/2018,No,No
400000000124904985,2dbb44be-69cd-45db-9ba2-d1794a7e3c56,No Thyme,400000000124904988,,0.00,11/20/2018,No,No
400000000124888072,2dee13a0-a95b-4f14-8565-d7820b7e2f1b,No Tomatoes,400000000124888075,,0.00,11/20/2018,No,No
400000002397860702,2e048504-c39f-4eeb-88cb-6df47dedb7c7,6/+,400000002397860705,,40.00,9/9/2019,No,No
400000004461148484,2e1daa0d-441c-4727-b3c6-9864a6f13fb6,Sale,400000004461148487,,22.95,3/6/2020,No,No
400000000593197681,2e5e8fa0-4d51-4553-8112-1627c891ceee,WC,400000000593197684,,16.00,3/4/2019,No,No
400000002843271053,2e9598df-c950-47c6-a796-fba27a727d4f,Top Shelf Sale,400000002843271056,,42.00,10/23/2019,No,No
400000000124818390,2eb80eed-5025-44b8-aaeb-f19ed4ef4d32,No Onion,400000000124818393,,0.00,11/20/2018,No,No
400000000603250849,2efab69a-04b5-47a7-a805-7a1344c90499,Sale,400000000603251052,,19.00,3/6/2019,No,No
400000000124867841,2f046830-6cb4-4fd1-8eb1-f29acd90f6a2,No Onion,400000000124867844,,0.00,11/20/2018,No,No
400000004460379615,2f077c32-8765-4e05-a737-c8c14c5670c0,Sale,400000004460379618,,21.25,3/6/2020,No,No
400000001738900994,2f3f3a1c-f9e2-4a93-9d50-4881c58889cf,REG,400000001738900997,,80.00,7/8/2019,No,No
400000000270479773,2f7df8ff-2c26-4108-b6dc-6f6ae2a37d86,1/2 lb.,400000000270479776,,4.63,1/3/2019,No,No
400000002330259009,2fdef3de-2252-4530-8e22-ead5a288d84f,Sale 20%,400000002330259012,,22.40,9/2/2019,No,No
400000000270398108,30669392-87cd-4bed-bcac-0bb5deb4231b,1/4 lb.,400000000270398111,,2.50,1/3/2019,No,No
400000005140062125,306dfca7-ae4b-4414-8132-56b819829c20,MISTA,400000005140062128,,0.00,5/24/2020,No,No
400000000418317790,30851fff-c10b-45c1-be20-d0807a47e291,Regular,400000000418317793,,15.00,2/4/2019,No,No
400000000124951310,309b5141-c69a-4a25-9c67-f4df31d6716c,No Chili Flakes,400000000124951313,,0.00,11/20/2018,No,No
400000002973789673,30b4666c-06d4-4eee-a401-64ccbe69c327,Regular,400000002973789676,,26.00,11/4/2019,No,No
400000001020436825,30cff5ee-74b4-4127-868f-29646cfa645f,Regular,400000001020436828,,16.00,4/25/2019,No,No
400000000892097828,31024346-e836-403f-a82a-df2eb6078bf2,Sale,400000000892097831,,35.00,4/10/2019,No,No
400000000124948279,311480cd-5164-40ed-a306-76216397b20f,No Parmigiano Reggiano,400000000124948282,,0.00,11/20/2018,No,No
400000004460346315,31455923-9ace-4197-8d47-7ddc5dd018bb,Sale,400000004460346318,,20.40,3/6/2020,No,No
400000002330251598,317d2aa6-cce0-484e-a013-68c2ffda4d4e,Sale 20%,400000002330252101,,28.00,9/2/2019,No,No
400000003250738278,31808398-967a-4231-9db5-9bfcfafffadc,6/+,400000003250738281,,37.00,12/2/2019,No,No
400000011537311799,31b4f707-66a2-4188-b5c1-82a54941dba3,with Bread,400000011537313902,,0.00,5/27/2021,No,No
400000001394008708,320e441f-5d27-488d-9d95-f787db55cb4f,WC,400000001394008711,,17.00,6/3/2019,No,No
400000002397969184,321cd4be-f5ec-43f7-8be1-4df146046c15,Regular,400000002397969187,,73.00,9/9/2019,No,No
400000000415104784,324a622b-9b46-4b8a-8be2-79b4823fffbd,6+ Price,400000000415104787,,17.00,2/4/2019,No,No
400000000124874269,3293e4e7-0cae-4582-adda-a5379649cfcc,No Pesto,400000000124874272,,0.00,11/20/2018,No,No
400000000829432632,32b467a8-e46a-42e4-aecf-16cbb63c5087,6/+,400000000829432635,,13.94,4/3/2019,No,No
400000002397927058,32c5750b-fd8b-4cdc-88ba-60c6a69f92ab,WC,400000002397927061,,26.00,9/9/2019,No,No
400000000270474404,331c4e02-f9e4-4ce8-86c6-9327ab6a7730,1 lb.,400000000270474407,,17.98,1/3/2019,No,No
400000000332892663,33688951-60d3-4a93-8706-3baa35296bcb,Sale,400000000332892666,,13.00,1/18/2019,No,No
400000002078317610,33bbcf8c-d300-46e2-9935-a0a43b621a52,Sale,400000002078317613,,12.50,8/9/2019,No,No
400000003973195293,33cf0255-b342-4573-9a96-26c6d28fc807,Regular,400000003973195296,,50.00,2/3/2020,No,No
400000002279413809,34073a38-877c-4f9e-bfaf-bcb0c8898c8c,Sale,400000002279413812,,35.00,8/29/2019,No,No
400000001121747522,3407be5a-8b0d-491f-b259-9f4b52004106,5,400000001121747525,,14.00,5/6/2019,No,No
400000002078155675,340e2c37-ab3f-4f57-bbe9-ae3acf4012ab,Sale,400000002078155678,,43.00,8/9/2019,No,No
400000003630004246,343c06cf-7616-4e25-80b4-8c329134c539,6/+,400000003630004249,,43.00,1/6/2020,No,No
400000003250856489,3440aa2a-a639-4053-a2ce-8ffea1b79944,Regular,400000003250856492,,30.00,12/2/2019,No,No
400000000415103325,3441b161-2bcd-4cf6-8389-176b6d5b6cba,6+ Price,400000000415103328,,43.00,2/4/2019,No,No
400000000124827588,3445f0d0-c5f5-4769-b0a6-66859e99b1ff,No Salt,400000000124827591,,0.00,11/20/2018,No,No
400000001221834681,3456035b-b3ab-4552-9dda-2b18184e1444,Sale,400000001221834684,,13.00,5/17/2019,No,No
400000000593216340,345dcfa9-2462-43cb-ab1e-0b21fa24ae7a,6+,400000000593216343,,32.00,3/4/2019,No,No
400000001394076261,34dd735c-b251-4e61-ac9e-b82f4a6b32f0,WC,400000001394076264,,48.00,6/3/2019,No,No
400000002483536467,34e8f702-87a0-45ee-9ccd-af41f6bbf8c8,Sale,400000002483536470,,15.00,9/18/2019,No,No
400000000829228125,35069ebf-a71a-4d24-bac1-30fe47769dea,6/+,400000000829228128,,13.12,4/3/2019,No,No
400000002684594627,350d1852-22e4-4697-baba-43080a2babf7,6/+,400000002684594630,,26.00,10/7/2019,No,No
400000002035940212,350dd5c3-5881-4864-927f-3bd3ecaefba5,Sale,400000002035940215,,17.00,8/5/2019,No,No
400000000418301045,3573c107-7256-4814-b079-39b8e0d06da2,Regular,400000000418301048,,52.00,2/4/2019,No,No
400000000160205122,35af4faa-4ba7-4165-a3be-f4486c0cf359,Add Salame,400000000160205125,,3.00,12/3/2018,No,No
400000003250796886,35b92b1a-c270-4900-991b-fabe680ae47b,Regular,400000003250796889,,45.00,12/2/2019,No,No
400000003973296806,35ed64af-aa59-46fb-a13f-3c12940d65b5,WC,400000003973296810,,26.00,2/3/2020,No,No
400000000829445580,3614696c-bd08-4005-848f-70fb32761c3d,6/+,400000000829445583,,18.04,4/3/2019,No,No
400000002397871799,3623a3f2-f0e7-4b27-bb9c-c3a2192ddbb5,Regular,400000002397872502,,18.00,9/9/2019,No,No
400000002128512369,3623b1db-d8c8-47dc-bc03-50a7bd49548e,Regular,400000002128512372,,30.00,8/14/2019,No,No
400000005140401205,36523c1f-b23a-4d18-8141-c1cebf6a4a5c,CARROT CAKE,400000005140401208,,0.00,5/24/2020,No,No
400000002684691828,3652d215-7bee-46ae-a9a4-f5cef96efbda,6/+,400000002684691831,,68.00,10/7/2019,No,No
400000003971848053,365e3e62-84be-41b3-9c62-1dd5e07457c9,Regular,400000003971848056,,38.00,2/3/2020,No,No
400000002684799154,368aa980-106b-479f-8755-4e61b6eb0e9e,6/+,400000002684799157,,51.00,10/7/2019,No,No
400000001394068229,369ee09c-91a7-4529-a6c9-81f903c2aa94,6+,400000001394068232,,65.00,6/3/2019,No,No
400000002973812000,36a826a9-763d-4c3a-baba-f1e2102dad7a,6/+,400000002973812003,,15.00,11/4/2019,No,No
400000004397135067,36c840ac-9b2d-49c0-a329-a9506f221c1c,WC,400000004397135070,,25.00,3/2/2020,No,No
400000000270398112,371227f9-4087-4efe-8e27-4800db1e8735,1/2 lb.,400000000270398115,,5.00,1/3/2019,No,No
400000001394121475,371efed6-afeb-462e-844c-e09e2b28281f,6+,400000001394121478,,24.00,6/3/2019,No,No
400000001394131834,376926eb-bfe7-4031-8afa-136ed618eafe,6+,400000001394131837,,17.00,6/3/2019,No,No
400000001121250559,377d76df-3c38-41df-8cdc-eabaa2070d60,WC,400000001121250562,,15.00,5/5/2019,No,No
400000000268111781,379a8277-e646-44b9-816c-c164c8ae2e88,Cut in 4,400000000268111784,,0.00,1/3/2019,No,No
400000004460994553,37b57162-042c-4443-a0b7-f3d027e57740,Sale,400000004460994556,,24.65,3/6/2020,No,No
400000000418290196,37c5b41d-11d1-4404-ad6a-c87009b1219e,6+,400000000418290199,,12.00,2/4/2019,No,No
400000003250829118,37dc3ede-cd7d-4f0b-b081-bf424e47c1dd,6/+,400000003250829121,,14.00,12/2/2019,No,No
400000004461020617,37f879d9-3c3f-4d9d-ac72-b343cd2028e5,Sale,400000004461020620,,21.25,3/6/2020,No,No
400000002973797655,37fdfafb-40f0-42f7-a2cc-65f85adfff83,Regular,400000002973797658,,32.00,11/4/2019,No,No
400000001738901252,38163939-c9d8-408d-9e7c-ce7d2bb3a96b,"'+6",400000001738901255,,65.00,7/8/2019,No,No
400000000124814155,381c8689-8d24-42e1-b17a-781212913011,No Pepper,400000000124814158,,0.00,11/20/2018,No,No
400000000593025343,382cc93d-5692-48bc-be60-49d9e3ec1244,WC,400000000593025346,,22.00,3/4/2019,No,No
400000000892115984,3867aa94-b373-4642-9f1a-ba8795bfd329,Normal,400000000892115987,,42.00,4/10/2019,No,No
400000003629968058,3892f39b-dee1-4346-ac2a-e7e1fa5cf029,WC,400000003629968061,,32.00,1/6/2020,No,No
400000001738777346,389e6802-45f4-46e8-b262-e242ce334140,REG,400000001738777349,,16.00,7/8/2019,No,No
400000001394094713,3914b522-f3b3-42dc-8a1e-b277ea1744d2,Regular,400000001394094716,,15.00,6/3/2019,No,No
400000001738825974,3935d98d-9229-407a-bc0d-581f3bc0d0e2,REG,400000001738825977,,20.00,7/8/2019,No,No
400000010061966439,394aabe2-64cf-4f35-8cc4-dd499e796ec1,Add Mozzarella,400000010061966442,,2.00,3/22/2021,No,No
400000000268111769,397fd218-7f27-424e-992a-ba040de9a955,Add Garlic Chili Spread,400000000268111772,,1.00,1/3/2019,No,No
400000000124827592,3986353c-fa17-4d4a-bf1e-962e280d1fab,No Pepper,400000000124827595,,0.00,11/20/2018,No,No
400000002078170318,39fd2148-75f5-4e74-902b-79e0adee7b81,Regular,400000002078170321,,17.00,8/9/2019,No,No
400000001473269962,3a1c3e87-6b12-4bf6-8374-456ea63c670e,Normal,400000001473269965,,44.00,6/12/2019,No,No
400000000415103378,3a3ce1db-f689-4c2f-ae3d-ff22e9f9cbf1,Regular Price,400000000415103381,,55.00,2/4/2019,No,No
400000003250796894,3a5a07e5-903e-4630-83d9-b5c27c1d436e,6/+,400000003250796897,,38.00,12/2/2019,No,No
400000000124832381,3a74c572-21dc-4aef-88a4-79b25b9ade0d,Classic,400000000124832384,,16.00,11/20/2018,No,No
400000002973784117,3a7bb531-cfc4-47dc-a4ae-10f2e39b0ed4,Regular,400000002973784120,,55.00,11/4/2019,No,No
400000000270342402,3aa13260-79db-49ba-ac09-3398044295cf,3/4 lb.,400000000270342405,,13.43,1/3/2019,No,No
400000000124835797,3aefb50f-c089-451e-93b1-e2218bec78a5,No Romano,400000000124835800,,0.00,11/20/2018,Yes,No
400000002078340841,3b750de2-8a9a-4a8d-8608-27331d479b83,Sale,400000002078340844,,17.00,8/9/2019,No,No
400000002128467433,3b9f2189-ddf0-49a4-9139-755d7ef38567,Regular,400000002128467436,,52.00,8/14/2019,No,No
400000002078170322,3bb8a573-dfa4-4420-92a5-ee9a8a969ecb,Sale,400000002078170325,,14.00,8/9/2019,No,No
400000000124840884,3bc0f5e7-4eb0-4a49-b36f-df148550fc03,No Onion Puree,400000000124840887,,0.00,11/20/2018,No,No
400000000124931646,3bc96ff1-be37-49ee-b74f-b18229165612,No Provolone,400000000124931649,,0.00,11/20/2018,No,No
400000035546184821,3be8a283-e600-4bfa-8851-f543630272b1,Add Shrimp,400000035546184822,,11.00,10/26/2023,No,No
400000001394084647,3bef60e5-4e8e-4a65-b24b-42a4848dc8fe,WC,400000001394085050,,30.00,6/3/2019,No,No
400000003250829110,3c46873a-2067-4c7a-a34d-0439fe5c501d,Regular,400000003250829113,,18.00,12/2/2019,No,No
400000003250727845,3c95f64e-b4bd-46a6-83f7-c3a45c6f68eb,WC,400000003250727848,,25.00,12/2/2019,No,No
400000000124822160,3c9aeb50-fdc1-44c4-95d3-6826e254313a,No Tuna,400000000124822163,,0.00,11/20/2018,No,No
400000000418320855,3cc92051-0d17-495e-a172-bb7877167d6a,WC,400000000418320858,,19.00,2/4/2019,No,No
400000003478925278,3d156bee-5802-4784-83d3-0a3eddc6a372,Regular,400000003478925281,,18.00,12/23/2019,No,No
400000002684594619,3d2e9f92-2185-4155-9814-496fe1b95fc3,Regular,400000002684594622,,32.00,10/7/2019,No,No
400000000906098572,3d93879f-eca1-4bfc-a284-e447ee4bc2bf,Sale,400000000906098575,,16.00,4/12/2019,No,No
400000001394068225,3e2760cc-5643-4897-be24-492f3825e2f7,WC,400000001394068228,,67.00,6/3/2019,No,No
400000002035940208,3e291408-5d42-492a-9577-943533e573b7,Regular,400000002035940211,,20.00,8/5/2019,No,No
400000000124835785,3e2c5a44-f14e-4df8-b8a9-a58cc065f6d9,No Garlic,400000000124835788,,0.00,11/20/2018,No,No
400000004461027881,3e56e67b-e637-4556-9376-69b767a4cea3,6/+,400000004461027884,,32.80,3/6/2020,No,No
400000004460409269,3eca040d-7566-4fb6-8683-97395f1089d0,6/+,400000004460409272,,50.02,3/6/2020,No,No
400000001834248944,3ee592f7-4d8b-46c6-95c3-4649bf0fed8a,Smoked,400000001834248947,,18.00,7/17/2019,No,No
400000003250862757,3f824bf3-f868-4804-9d50-c9bac999db20,Regular,400000003250862760,,50.00,12/2/2019,No,No
400000002933087770,3f843f0e-9fd7-454d-8fa9-902348bc4a57,Sale 20%,400000002933087773,,44.00,11/1/2019,No,No
400000000268122695,3fc07897-27d1-4888-9c7e-d0cc91f8d74b,Decaf,400000000268122698,,0.00,1/3/2019,No,No
400000001499739837,3ffdb59a-560c-404a-a683-cd5bc7ddcc3b,Regular,400000001499739840,,45.00,6/14/2019,No,No
400000001499735067,400da152-e00c-4a17-9a39-beeab2d378c6,Sale,400000001499735070,,45.00,6/14/2019,No,No
400000005140389374,4077e20a-8cf7-4f17-b719-43ebb3f19388,MISTA,400000005140389377,,0.00,5/24/2020,No,No
400000000829436938,40bc1bb4-10e2-48ca-a538-56243ed6c083,6/+,400000000829436941,,22.96,4/3/2019,No,No
400000002036003644,4106ed79-12a0-4b71-8572-8fe7ec7ec8de,6/+,400000002036003647,,20.00,8/5/2019,No,No
400000001394094721,413c8899-3396-4aa7-be0c-716c3c332151,6+,400000001394094724,,10.00,6/3/2019,No,No
400000000160217262,4147aade-41a8-48c3-93a0-f59778bce3ad,Add Two Meatballs,400000000160217265,,12.00,12/3/2018,No,No
400000002397938017,415b6eba-9dc3-49fc-9630-4d73f5b4f3c6,WC,400000002397938020,,20.00,9/9/2019,No,No
400000002173591836,4177a113-e2fe-47fc-9ace-becf7c396d44,BTL,400000002173591839,,50.00,8/18/2019,No,No
400000005140419032,419b7049-4607-4866-9708-760d4b9ab2a2,CAESAR,400000005140419035,,0.00,5/24/2020,No,No
400000002397899528,41c8a94d-2ace-43fa-875a-c12aca0eeb14,Regular,400000002397899531,,24.00,9/9/2019,No,No
400000000593197677,41da784f-f213-4765-8bd6-38ad8859e30e,Reg,400000000593197680,,18.00,3/4/2019,No,No
400000000593177894,41de8c54-06df-4fe6-9d7d-a59c1924e3ea,Reg,400000000593177897,,54.00,3/4/2019,No,No
400000005141286140,422972c8-0b6e-4853-b9bb-a18cdd22bfca,CAESAR,400000005141286143,,0.00,5/24/2020,No,No
400000004397075029,422d4d77-d2ea-46b4-9aa2-e67b8bd3d8ab,Sale 6/+,400000004397075032,,14.00,3/2/2020,No,No
400000009327321942,425143c0-9bf2-487a-bd70-a92a8aa3d8a2,L'Arco Pario,400000009327321945,,50.00,2/12/2021,No,No
400000000267925816,4287e267-6a91-46f4-89f3-bb7f4bdea78c,Add Tomato,400000000267925819,,2.00,1/3/2019,No,No
400000001121749899,429489b1-6d6c-4956-a5cb-fcf0848d8d91,6+,400000001121750102,,17.00,5/6/2019,No,No
400000003629997855,431573fc-f48d-47d0-9f4f-c369167ee092,Regular,400000003629997858,,25.00,1/6/2020,No,No
400000003973255161,43546a41-197c-4bb1-b0a3-b8bc185c90be,Regular,400000003973255164,,21.00,2/3/2020,No,No
400000002839667008,43b64957-4675-4fba-adf2-8ed5a5db4938,Sale 6/+,400000002839667011,,20.80,10/22/2019,No,No
400000000415104127,43f304ab-7661-43b8-8b88-3d136a1df616,Regular Price,400000000415104130,,55.00,2/4/2019,No,No
400000018976935465,445cc1e0-ab56-497c-9b2c-9c365deaffda,Add One Meatball,400000018976935468,,7.00,4/7/2022,No,No
400000001350266481,44a7b17b-70c4-45cb-bc8c-ecea7c30c846,Sale,400000001350266484,,25.00,5/30/2019,No,No
400000000593243699,44f3fc6e-2ff2-427c-8c4e-43574ed02dc4,Reg,400000000593243852,,37.00,3/4/2019,No,No
400000000124904973,44ff0977-c360-4e2a-8420-5d0e6bf26996,No Eggplant,400000000124904976,,0.00,11/20/2018,No,No
400000000270474342,452740ba-ae15-4885-bb06-0b1e9653fbda,1/4 lb.,400000000270474345,,4.50,1/3/2019,No,No
400000001393999939,45458c41-846d-4f5c-b2f6-6e04ed177e7e,6+,400000001393999942,,13.00,6/3/2019,No,No
400000001121250555,4580f099-fce2-45c1-adaf-2c9215841f6f,RET,400000001121250558,,18.00,5/5/2019,No,No
400000009326234098,45c723e7-c03a-44eb-b476-35defec515f0,Salmone (2),400000009326235251,,0.00,2/12/2021,No,No
400000000593106870,45fdda93-1dd5-4bc7-b90a-d2c7066f0e7b,6+,400000000593106873,,18.00,3/4/2019,No,No
400000001738681473,460c521f-e0ab-480a-99c0-3211baa3287f,REG,400000001738681476,,16.00,7/8/2019,No,No
400000001738777700,461851cb-aa61-45e3-827e-62009949b518,WC,400000001738777703,,14.00,7/8/2019,No,No
400000002684679618,464f8120-0ffb-465f-bc9d-45df138b4f4f,Regular,400000002684679621,,25.00,10/7/2019,No,No
400000002078048070,46914437-6618-43ee-84a1-f0f7fc649ed3,Sale,400000002078048073,,23.00,8/9/2019,No,No
400000002843282998,46e4842a-e9ae-4ffd-a3ab-5744ff8c26c4,Regular,400000002843284151,,72.00,10/23/2019,No,No
400000002147634412,46e894b8-e1b6-4fa9-8af6-eb06dbf94d09,Sale,400000002147634415,,20.00,8/16/2019,No,No
400000011566118655,46f0d3a6-5305-45db-82e4-ad8538da78e0,Add Shrimp ,400000011566118658,,12.00,5/28/2021,No,No
400000000418313862,47110068-6d6e-47e1-96af-024b21ed706f,WC,400000000418313865,,49.00,2/4/2019,No,No
400000004460379619,475e8cc1-7aed-4a0b-b23e-0f2e3223ccb7,6/+,400000004460379622,,20.50,3/6/2020,No,No
400000001738907592,4817b60a-5227-4e52-a5d0-6aa54a4c1d2f,"'+6",400000001738907595,,28.00,7/8/2019,No,No
400000000415106182,483afe64-ae54-429b-9525-15aa3466a9c6,6+ Price,400000000415106185,,15.00,2/4/2019,No,No
400000000124890462,48632bcb-3c30-414e-a707-d7b71569db78,No Tomino,400000000124890465,,0.00,11/20/2018,No,No
400000004396945188,48cc0b27-8a00-48ef-a0dc-72fe2ae550f3,Regular,400000004396945191,,55.00,3/2/2020,No,No
400000002839673413,490a68c3-8f6b-4e1b-a762-e37c002245f0,Sale 6/+,400000002839673416,,35.20,10/22/2019,No,No
400000001016506731,493094c7-b472-457c-a722-934cf55bcf4c,6/+,400000001016506734,,13.00,4/25/2019,No,No
400000001995538060,49680eee-2324-45aa-a941-4bd92b81c755,Regular,400000001995538063,,32.00,8/2/2019,No,No
400000002843231668,496cad5a-ab88-4b63-9138-a1d7c9f8e400,Top Shelf Sale,400000002843231671,,45.00,10/23/2019,No,No
400000000160189404,49ba14ef-1195-4761-8d01-3b06b92b3fcd,All Cheese,400000000160189407,,0.00,12/3/2018,No,No
400000001738784224,4a074dac-4c3a-45cc-ac18-d0e9b2201397,WC,400000001738784227,,16.00,7/8/2019,No,No
400000001738745737,4a0bd6de-ad37-40c9-b9ec-8e411b462e34,"'+6",400000001738745740,,32.00,7/8/2019,No,No
400000004396983849,4a1a80d5-1083-454a-969e-aaa9646592e2,Sale 6/+,400000004396985052,,32.00,3/2/2020,No,No
400000002036003636,4a584cfd-7753-4c87-9475-5546dbf7000d,Regular,400000002036003639,,27.00,8/5/2019,No,No
400000000415105285,4a8209bb-62a6-4b75-8ec9-7cd1d37dabde,Regular Price,400000000415105288,,26.00,2/4/2019,No,No
400000002684583551,4a9e017a-9255-41ea-b42f-bc2154241ac0,6/+,400000002684583554,,15.00,10/7/2019,No,No
400000001016506727,4ab2c3c6-34d1-4cbe-b96a-36752126642f,Sale,400000001016506730,,16.00,4/25/2019,No,No
400000000124888080,4af6d2fb-c0aa-4769-b1ef-66cf0039f202,No Pepperoncini,400000000124888083,,0.00,11/20/2018,No,No
400000004397063432,4b456287-d03c-43c0-973c-be1230add313,Regular,400000004397063435,,26.00,3/2/2020,No,No
400000000593002396,4b79ee98-f7a4-4a1f-bd4f-f22e4da019c5,Reg,400000000593002399,,21.00,3/4/2019,No,No
400000000124867849,4ba92f45-b2db-42c4-be44-0e3b9932f5cd,No Fennel,400000000124868102,,0.00,11/20/2018,No,No
400000002078207958,4bc9f7dc-ce78-4a6c-ab52-f5337a305807,Regular,400000002078207961,,22.00,8/9/2019,No,No
400000003630047998,4be54b3e-b63f-4e7c-a349-f7675b1cd7ac,WC,400000003630048601,,40.00,1/6/2020,No,No
400000002684608454,4be83ee6-e628-4994-a1e7-422d248989b5,Regular,400000002684608457,,23.00,10/7/2019,No,No
400000002683243003,4c326385-c2f8-4a0b-97fe-faa7a91bdfc6,Sale 20%,400000002683243006,,48.00,10/7/2019,No,No
400000003973372329,4c3f7d6d-c71d-465f-91ec-cda1cf0f9297,WC,400000003973372332,,17.00,2/3/2020,No,No
400000000270464125,4c5ac4c1-60db-46db-9789-017e6b27358a,1/2 lb.,400000000270464128,,9.35,1/3/2019,No,No
400000000877458111,4c6d6eae-6aff-45f5-91b1-dff0c27478bb,6+,400000000877458114,,14.00,4/8/2019,No,No
